DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2010-09-13	20694148	Zabaneh D	2010-08-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/20694148	A genome-wide association study of the metabolic syndrome in Indian Asian men.	Metabolic syndrome	2,554 Indian Asian ancestry individuals	2,240 Indian Asian ancestry individuals	11q12.2	11	61830500	FADS2	FADS2			9415			rs1535-G	rs1535	0	1535	intron_variant	0	0.18	4E-7	6.3979400086720375	(HDL)	0.03	[0.02-0.04] mmol/l decrease	Illumina [308011]	N
2010-09-13	20694148	Zabaneh D	2010-08-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/20694148	A genome-wide association study of the metabolic syndrome in Indian Asian men.	Metabolic syndrome	2,554 Indian Asian ancestry individuals	2,240 Indian Asian ancestry individuals	21q22.3	21	43359800	FLJ41733	LOC101928399			101928399			rs496300-G	rs496300	0	496300	intron_variant	0	0.16	4E-7	6.3979400086720375	(HDL)	0.03	[0.02-0.05] mmol/l increase	Illumina [308011]	N
2010-09-13	20694148	Zabaneh D	2010-08-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/20694148	A genome-wide association study of the metabolic syndrome in Indian Asian men.	Metabolic syndrome	2,554 Indian Asian ancestry individuals	2,240 Indian Asian ancestry individuals	12q24.11	12	109930396	GIT2	GIT2			9815			rs2292354-?	rs2292354	0	2292354	3_prime_UTR_variant	0	0.46	7E-6	5.154901959985743	(HDL)			Illumina [308011]	N
2010-09-13	20694148	Zabaneh D	2010-08-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/20694148	A genome-wide association study of the metabolic syndrome in Indian Asian men.	Metabolic syndrome	2,554 Indian Asian ancestry individuals	2,240 Indian Asian ancestry individuals	16q13	16	56935236	HERPUD1	HERPUD1			9709			rs2217332-?	rs2217332	0	2217332	missense_variant	0	0.19	3E-6	5.522878745280337	(HDL)			Illumina [308011]	N
2012-03-14	22331829	Chasman DI	2012-02-13	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/22331829	Genetic determinants of statin-induced low-density lipoprotein cholesterol reduction: the Justification for the Use of Statins in Prevention: an Intervention Trial Evaluating Rosuvastatin (JUPITER) trial.	Response to statin therapy (LDL-C)	6,989 European ancestry individuals	NA	1p32.3	1	55039974	PCSK9	PCSK9			255738			rs11591147-?	rs11591147	0	11591147	missense_variant	0	NR	5E-9	8.301029995663981	(baseline LDL-C)	5.0	[3.43-6.57] mg/dL decrease	Illumina [814418]	N
2012-03-14	22331829	Chasman DI	2012-02-13	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/22331829	Genetic determinants of statin-induced low-density lipoprotein cholesterol reduction: the Justification for the Use of Statins in Prevention: an Intervention Trial Evaluating Rosuvastatin (JUPITER) trial.	Response to statin therapy (LDL-C)	6,989 European ancestry individuals	NA	4q22.1	4	88117930	ABCG2	ABCG2			9429			rs1481012-?	rs1481012	0	1481012	intron_variant	0	NR	2E-15	14.698970004336019	(fractional LDL-C reduction)	5.1	[3.34-6.86] % decrease	Illumina [814418]	N
2012-03-14	22331829	Chasman DI	2012-02-13	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/22331829	Genetic determinants of statin-induced low-density lipoprotein cholesterol reduction: the Justification for the Use of Statins in Prevention: an Intervention Trial Evaluating Rosuvastatin (JUPITER) trial.	Response to statin therapy (LDL-C)	6,989 European ancestry individuals	NA	6q25.3	6	160589086	LPA	LPA			4018			rs10455872-?	rs10455872	0	10455872	intron_variant	0	NR	5E-15	14.301029995663981	(fractional LDL-C reduction)	6.8	[4.45-9.15] % increase	Illumina [814418]	N
2012-03-14	22331829	Chasman DI	2012-02-13	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/22331829	Genetic determinants of statin-induced low-density lipoprotein cholesterol reduction: the Justification for the Use of Statins in Prevention: an Intervention Trial Evaluating Rosuvastatin (JUPITER) trial.	Response to statin therapy (LDL-C)	6,989 European ancestry individuals	NA	19q13.32	19	44908822	APOE	APOE			348			rs7412-?	rs7412	0	7412	missense_variant	0	NR	2E-47	46.69897000433602	(baseline LDL-C)	6.2	[5.42-6.98] mg/dL decrease	Illumina [814418]	N
2012-03-14	22331829	Chasman DI	2012-02-13	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/22331829	Genetic determinants of statin-induced low-density lipoprotein cholesterol reduction: the Justification for the Use of Statins in Prevention: an Intervention Trial Evaluating Rosuvastatin (JUPITER) trial.	Response to statin therapy (LDL-C)	6,989 European ancestry individuals	NA	6q23.2	6	130935224	EPB41L2	EPB41L2			2037			rs7769153-?	rs7769153	0	7769153	intron_variant	0	NR	2E-7	6.698970004336019	(fractional LDL-C reduction)	10.3	[6.77-13.83] % increase	Illumina [814418]	N
2010-04-06	20195266	Adkins DE	2010-03-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20195266	Genomewide pharmacogenomic study of metabolic side effects to antipsychotic drugs.	Response to antipsychotic treatment	421 European ancestry, 214 African American, and 103 cases	NA	7p21.1	7	17521959	intergenic	LOC101927630			101927630			rs10499504-?	rs10499504	0	10499504	intron_variant	0	0.11	4E-7	6.3979400086720375	(clozapine-total cholesterol)			Affymetrix [492900]	N
2010-04-06	20195266	Adkins DE	2010-03-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20195266	Genomewide pharmacogenomic study of metabolic side effects to antipsychotic drugs.	Response to antipsychotic treatment	421 European ancestry, 214 African American, and 103 cases	NA	8q22.3	8	104980468	intergenic	LOC105375694 - RPL23P9	105375694	100129377		84751	669	rs977396-?	rs977396	0	977396	intron_variant	1	0.089	3E-7	6.522878745280337	(olanzapine-total cholesterol)			Affymetrix [492900]	N
2010-04-06	20195266	Adkins DE	2010-03-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20195266	Genomewide pharmacogenomic study of metabolic side effects to antipsychotic drugs.	Response to antipsychotic treatment	421 European ancestry, 214 African American, and 103 cases	NA	14q32.13	14	95205534	CLMN	CLMN			79789			rs1187614-?	rs1187614	0	1187614	intron_variant	0	0.313	2E-7	6.698970004336019	(perphenazine-total cholesterol)			Affymetrix [492900]	N
2010-04-06	20195266	Adkins DE	2010-03-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20195266	Genomewide pharmacogenomic study of metabolic side effects to antipsychotic drugs.	Response to antipsychotic treatment	421 European ancestry, 214 African American, and 103 cases	NA	16q23.3	16	82560778	intergenic	LOC101928392			101928392			rs4783227-?	rs4783227	0	4783227	intron_variant	0	0.424	4E-7	6.3979400086720375	(olanzapine-total cholesterol)			Affymetrix [492900]	N
2014-12-10	24816252	Shin SY	2014-05-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24816252	An atlas of genetic influences on human blood metabolites.	Blood metabolite ratios	Up to 5,591 European ancestry individuals	Up to 1,767 European ancestry individuals	14q23.2	14	63768838	SGPP1	SYNE2			23224			rs7157785-T	rs7157785	0	7157785	intergenic_variant	0	0.16	1E-133	133.0	(X-08402/cholesterol)	0.065	[0.059-0.071] unit increase	Affymetrix, Illumina [2100000] (imputed)	N
2014-12-10	24816252	Shin SY	2014-05-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24816252	An atlas of genetic influences on human blood metabolites.	Blood metabolite ratios	Up to 5,591 European ancestry individuals	Up to 1,767 European ancestry individuals	19q13.32	19	44912383	APOE	APOE - APOC1	348	341		2988	1864	rs445925-A	rs445925	0	445925	non_coding_transcript_exon_variant	1	0.08	5E-23	22.30102999566398	(X-11820/cholesterol)	0.089	[0.071-0.107] unit increase	Affymetrix, Illumina [2100000] (imputed)	N
2012-12-21	23031429	Surakka I	2012-10-03	Twin Res Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23031429	A genome-wide association study of monozygotic twin-pairs suggests a locus related to variability of serum high-density lipoprotein cholesterol.	Apolipoprotein Levels	1,720 European ancestry monozygotic twins	NA	10q26.2	10	126979126	DOCK1	DOCK1			1793			rs9733352-C	rs9733352	0	9733352	intron_variant	0	NR	4E-8	7.3979400086720375	(APOA2)	0.06	[0.038-0.082] unit increase	Illumina [~ 2500000] (imputed)	N
2012-12-21	23031429	Surakka I	2012-10-03	Twin Res Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23031429	A genome-wide association study of monozygotic twin-pairs suggests a locus related to variability of serum high-density lipoprotein cholesterol.	Apolipoprotein Levels	1,720 European ancestry monozygotic twins	NA	19q13.32	19	44912383	APOE, APOC1	APOE - APOC1	348	341		2988	1864	rs445925-G	rs445925	0	445925	non_coding_transcript_exon_variant	1	NR	2E-14	13.698970004336019	(APOB)	0.149	[0.11-0.19] unit increase	Illumina [~ 2500000] (imputed)	N
2012-12-21	23031429	Surakka I	2012-10-03	Twin Res Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23031429	A genome-wide association study of monozygotic twin-pairs suggests a locus related to variability of serum high-density lipoprotein cholesterol.	Apolipoprotein Levels	1,720 European ancestry monozygotic twins	NA	19q13.32	19	44912383	APOE/APOC1	APOE - APOC1	348	341		2988	1864	rs445925-G	rs445925	0	445925	non_coding_transcript_exon_variant	1	NR	4E-11	10.397940008672037	(APOE)	0.229	[0.16-0.30] unit decrease	Illumina [~ 2500000] (imputed)	N
2014-03-22	24023261	Keller M	2013-09-10	J Lipid Res	www.ncbi.nlm.nih.gov/pubmed/24023261	THOC5: a novel gene involved in HDL-cholesterol metabolism.	Lipid traits	839 European ancestry individuals	up to 5,248 European ancestry individuals	8p21.3	8	19975135	LPL	LPL - LOC105379311	4023	105379311		7876	103579	rs17482753-T	rs17482753	0	17482753	intergenic_variant	1	0.09	6E-10	9.221848749616356	(Triglycerides)	0.24	unit decrease	Affymetrix [390619]	N
2014-03-22	24023261	Keller M	2013-09-10	J Lipid Res	www.ncbi.nlm.nih.gov/pubmed/24023261	THOC5: a novel gene involved in HDL-cholesterol metabolism.	Lipid traits	839 European ancestry individuals	up to 5,248 European ancestry individuals	11q23.3	11	116748357	BUD13	BUD13			84811			rs28927680-G	rs28927680	0	28927680	3_prime_UTR_variant	0	0.09	3E-7	6.522878745280337	(Triglycerides)	0.22	unit increase	Affymetrix [390619]	N
2008-06-16	17632509	Buch S	2007-07-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17632509	A genome-wide association scan identifies the hepatic cholesterol transporter ABCG8 as a susceptibility factor for human gallstone disease.	Gallstones	280 European ancestry cases, 360 European ancestry controls	1,833 European ancestry cases, 1,035 European ancestry controls, 167 Hispanic cases, 167 Hispanic controls	2p21	2	43839108	ABCG8	ABCG8			64241			rs11887534-C	rs11887534	0	11887534	missense_variant	0	0.10	1E-14	14.0		2.2	[1.80-2.60]	Affymetrix [382492]	N
2012-03-14	22331829	Chasman DI	2012-02-13	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/22331829	Genetic determinants of statin-induced low-density lipoprotein cholesterol reduction: the Justification for the Use of Statins in Prevention: an Intervention Trial Evaluating Rosuvastatin (JUPITER) trial.	Response to statin therapy (LDL-C)	6,989 European ancestry individuals	NA	6p22.3	6	16161194	MYLIP, GMPR, IDOL	LOC100131159			100131159			rs6924995-?	rs6924995	0	6924995	non_coding_transcript_exon_variant	0	NR	5E-7	6.301029995663981	(absolute LDL-C reduction)	4.1	[2.73-5.47] mg/dL increase	Illumina [814418]	N
2012-03-14	22331829	Chasman DI	2012-02-13	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/22331829	Genetic determinants of statin-induced low-density lipoprotein cholesterol reduction: the Justification for the Use of Statins in Prevention: an Intervention Trial Evaluating Rosuvastatin (JUPITER) trial.	Response to statin therapy (LDL-C)	6,989 European ancestry individuals	NA	9q22.1	9	88925144	S1PR3, SHC3, C9orf47	MIR4289 - PCNPP2	100423015	100128911		179239	45665	rs1875620-?	rs1875620	0	1875620	intergenic_variant	1	NR	7E-7	6.154901959985743	(absolute LDL-C reduction)	2.8	[1.62-3.98] mg/dL increase	Illumina [814418]	N
2012-03-14	22331829	Chasman DI	2012-02-13	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/22331829	Genetic determinants of statin-induced low-density lipoprotein cholesterol reduction: the Justification for the Use of Statins in Prevention: an Intervention Trial Evaluating Rosuvastatin (JUPITER) trial.	Response to statin therapy (LDL-C)	6,989 European ancestry individuals	NA	19p12	19	22431320	LOC342994, ZNF98	ZNF98 - BNIP3P32	148198	106480283		8692	16614	rs931608-?	rs931608	0	931608	intron_variant	1	NR	3E-7	6.522878745280337	(absolute LDL-C reduction)	4.2	[2.44-5.96] mg/dL increase	Illumina [814418]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p21	2	43845437	ABCG8, ABCG5	ABCG8			64241			rs4299376-?	rs4299376	0	4299376	intron_variant	0	NR	2E-8	7.698970004336019	(LDL-C.assay, fasting)	2.595	[NR] unit increase	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	1p31.3	1	62652525	ANGPTL3	DOCK7			85440			rs10889353-?	rs10889353	0	10889353	intron_variant	0	NR	1E-13	13.0	(TG.by.NMR, whole)	0.033	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	1p31.3	1	62652525	ANGPTL3	DOCK7			85440			rs10889353-?	rs10889353	0	10889353	intron_variant	0	NR	2E-11	10.698970004336019	(TG.by.NMR, fasting)	0.035	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	1p31.3	1	62652525	ANGPTL3	DOCK7			85440			rs10889353-?	rs10889353	0	10889353	intron_variant	0	NR	3E-10	9.522878745280337	(VLDL.medium, fasting)	1.32	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	1p31.3	1	62465961	ANGPTL3	DOCK7			85440			rs1167998-?	rs1167998	0	1167998	intron_variant	0	NR	4E-9	8.397940008672037	(VLDL.small, fasting)	1.505	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	1p31.3	1	62652525	ANGPTL3	DOCK7			85440			rs10889353-?	rs10889353	0	10889353	intron_variant	0	NR	7E-10	9.154901959985743	(VLDL.small, whole)	1.323	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	1p31.3	1	62652525	ANGPTL3	DOCK7			85440			rs10889353-?	rs10889353	0	10889353	intron_variant	0	NR	1E-12	12.0	(VLDL.total, fasting)	2.688	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	1p31.3	1	62652525	ANGPTL3	DOCK7			85440			rs10889353-?	rs10889353	0	10889353	intron_variant	0	NR	1E-14	14.0	(VLDL.total, whole)	2.973	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	21174310	APOB	TDRD15 - LOC105374317	100129278	105374317		26985	46821	rs506585-?	rs506585	0	506585	intergenic_variant	1	NR	3E-31	30.522878745280337	(APOB.assay, whole)	4.093	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	21174310	APOB	TDRD15 - LOC105374317	100129278	105374317		26985	46821	rs506585-?	rs506585	0	506585	intergenic_variant	1	NR	1E-25	25.0	(APOB.assay, fasting)	4.355	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	21041028	APOB	APOB			338			rs1367117-?	rs1367117	0	1367117	missense_variant	0	NR	2E-17	16.69897000433602	(LDL-C.assay, fasting)	3.916	[NR] unit increase	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	21041028	APOB	APOB			338			rs1367117-?	rs1367117	0	1367117	missense_variant	0	NR	6E-25	24.221848749616356	(LDL-C.assay, whole)	4.027	[NR] unit increase	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	21155933	APOB	TDRD15 - LOC105374317	100129278	105374317		8608	65198	rs312985-?	rs312985	0	312985	intergenic_variant	1	NR	1E-17	17.0	(LDL.total, fasting)	0.041	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	21174310	APOB	TDRD15 - LOC105374317	100129278	105374317		26985	46821	rs506585-?	rs506585	0	506585	intergenic_variant	1	NR	2E-22	21.69897000433602	(LDL.total, whole)	0.04	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	21008652	APOB	APOB			338			rs676210-?	rs676210	0	676210	missense_variant	0	NR	2E-9	8.698970004336019	(TG.assay, fasting)	0.047	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	21014672	APOB	APOB			338			rs673548-?	rs673548	0	673548	intron_variant	0	NR	4E-10	9.397940008672037	(TG.assay, whole)	0.041	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	20983311	APOB	LOC101928271 - APOB	101928271	338		121650	18118	rs6754295-?	rs6754295	0	6754295	intergenic_variant	1	NR	4E-47	46.39794000867204	(VLDL.small, fasting)	4.127	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	21008652	APOB	APOB			338			rs676210-?	rs676210	0	676210	missense_variant	0	NR	4E-64	63.39794000867204	(VLDL.small, whole)	4.219	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	21014672	APOB	APOB			338			rs673548-?	rs673548	0	673548	intron_variant	0	NR	5E-42	41.30102999566398	(VLDL.total, fasting)	6.624	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	2p24.1	2	21008652	APOB	APOB			338			rs676210-?	rs676210	0	676210	missense_variant	0	NR	9E-56	55.045757490560675	(VLDL.total, whole)	6.384	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	19q13.32	19	44744370	2-APOE, APOC1	BCL3			602			rs4803750-?	rs4803750	0	4803750	upstream_gene_variant	0	NR	3E-51	50.52287874528034	(APOB.assay, whole)	8.495	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	19q13.32	19	44744370	2-APOE, APOC1	BCL3			602			rs4803750-?	rs4803750	0	4803750	upstream_gene_variant	0	NR	1E-27	27.0	(LDL-C.assay, fasting)	9.276	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	19q13.32	19	44744370	2-APOE, APOC1	BCL3			602			rs4803750-?	rs4803750	0	4803750	upstream_gene_variant	0	NR	1E-37	37.0	(LDL-C.assay, whole)	9.284	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	1p13.3	1	109275908	CELSR2, PSRC1, SPRT1	CELSR2 - PSRC1	1952	84722		152	3646	rs646776-?	rs646776	0	646776	downstream_gene_variant	1	NR	2E-53	52.69897000433602	(APOB.assay, whole)	5.205	[NR] unit decrease	Illumina [335603]	N
2013-09-24	19936222	Chasman DI	2009-11-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19936222	Forty-three loci associated with plasma lipoprotein size, concentration, and cholesterol content in genome-wide analysis.	Lipid metabolism phenotypes	Up to 17,296 European ancestry female individuals	Up to 2,700 individuals, Up to 2,000 European ancestry cardiovascular heart disease cases and controls	1p13.3	1	109275908	CELSR2, PSRC1, SPRT1	CELSR2 - PSRC1	1952	84722		152	3646	rs646776-?	rs646776	0	646776	downstream_gene_variant	1	NR	4E-39	38.39794000867204	(APOB.assay, fasting)	5.251	[NR] unit decrease	Illumina [335603]	N
